return_pct,final_value,cash,profit,halted,trades,sweep,steps,reset,order_pct,counter_m,atr_mult
1.7139283252470487,101713.92832524705,61900.0,21000.0,False,8,0.2,8,,0.1,4.0,0.0
1.7139283252470487,101713.92832524705,61900.0,21000.0,False,8,0.1,4,,0.1,4.0,3.0
1.7139283252470487,101713.92832524705,61900.0,21000.0,False,8,0.1,4,,0.1,4.0,2.0
1.7139283252470487,101713.92832524705,61900.0,21000.0,False,8,0.2,8,,0.1,4.0,3.0
1.7139283252470487,101713.92832524705,61900.0,21000.0,False,8,0.2,8,,0.1,4.0,2.0
1.7139283252470487,101713.92832524705,61900.0,21000.0,False,8,0.1,4,,0.1,4.0,0.0
1.6984459973290067,101698.445997329,9531.25,61875.0,False,15,0.15,12,,0.15,5.0,0.0
1.6984459973290067,101698.445997329,9531.25,61875.0,False,15,0.15,12,,0.15,5.0,2.0
1.6984459973290067,101698.445997329,9531.25,61875.0,False,15,0.1,8,,0.15,5.0,0.0
1.6984459973290067,101698.445997329,9531.25,61875.0,False,15,0.1,8,,0.15,5.0,2.0
1.6984459973290067,101698.445997329,9531.25,61875.0,False,15,0.1,8,,0.15,5.0,3.0
1.6984459973290067,101698.445997329,9531.25,61875.0,False,15,0.15,12,,0.15,5.0,3.0
1.6981736389399447,101698.17363893994,70000.0,10000.0,False,5,0.15,4,,0.1,4.0,0.0
1.6981736389399447,101698.17363893994,70000.0,10000.0,False,5,0.15,4,,0.1,4.0,3.0
1.6981736389399447,101698.17363893994,70000.0,10000.0,False,5,0.15,4,,0.1,4.0,2.0
1.6944495050404655,101694.44950504047,37500.0,51875.0,False,17,0.1,8,,0.1,5.0,2.0
1.6944495050404655,101694.44950504047,37500.0,51875.0,False,17,0.1,8,,0.1,5.0,3.0
1.6944495050404655,101694.44950504047,37500.0,51875.0,False,17,0.1,8,,0.1,5.0,0.0
1.6660950735640654,101666.09507356407,42964.62222222222,89111.11111111111,False,31,0.1,12,,0.08,5.0,3.0
1.6660950735640654,101666.09507356407,42964.62222222222,89111.11111111111,False,31,0.1,12,,0.08,5.0,2.0
1.6660950735640654,101666.09507356407,42964.62222222222,89111.11111111111,False,31,0.1,12,,0.08,5.0,0.0
1.6319552126813506,101631.95521268135,80000.0,10000.0,False,4,0.2,4,,0.1,3.0,3.0
1.6319552126813506,101631.95521268135,80000.0,10000.0,False,4,0.2,4,,0.1,3.0,0.0
1.6319552126813506,101631.95521268135,80000.0,10000.0,False,4,0.2,4,,0.1,3.0,2.0
1.622511631587782,101622.51163158778,67501.153125,71290.31250000001,False,18,0.15,8,,0.1,2.0,2.0
1.622511631587782,101622.51163158778,67501.153125,71290.31250000001,False,18,0.15,8,,0.1,2.0,0.0
1.622511631587782,101622.51163158778,67501.153125,71290.31250000001,False,18,0.15,8,,0.1,2.0,3.0
1.6021697853488732,101602.16978534887,42250.0,30000.0,False,8,0.08,4,,0.15,5.0,3.0
1.6021697853488732,101602.16978534887,42250.0,30000.0,False,8,0.08,4,,0.15,5.0,0.0
1.6021697853488732,101602.16978534887,42250.0,30000.0,False,8,0.08,4,,0.15,5.0,2.0
1.5732198698312858,101573.21986983129,37977.6,120371.1111111111,False,33,0.1,12,,0.1,4.0,0.0
1.5732198698312858,101573.21986983129,37977.6,120371.1111111111,False,33,0.1,12,,0.1,4.0,2.0
1.5732198698312858,101573.21986983129,37977.6,120371.1111111111,False,33,0.1,12,,0.1,4.0,3.0
1.5682998232245737,101568.29982322457,42638.44604602431,157263.88353593848,False,43,0.1,12,,0.1,3.0,2.0
1.5682998232245737,101568.29982322457,42638.44604602431,157263.88353593848,False,43,0.1,12,,0.1,3.0,0.0
1.5682998232245737,101568.29982322457,42638.44604602431,157263.88353593848,False,43,0.1,12,,0.1,3.0,3.0
1.5301688683971297,101530.16886839713,57984.0,58400.0,False,20,0.15,12,,0.08,4.0,2.0
1.5301688683971297,101530.16886839713,57984.0,58400.0,False,20,0.15,12,,0.08,4.0,3.0
1.5301688683971297,101530.16886839713,57984.0,58400.0,False,20,0.15,12,,0.08,4.0,0.0
1.5284083531488433,101528.40835314884,34465.1658203125,103881.328125,False,20,0.15,12,,0.15,3.0,2.0
1.5284083531488433,101528.40835314884,34465.1658203125,103881.328125,False,20,0.1,8,,0.15,3.0,2.0
1.5284083531488433,101528.40835314884,34465.1658203125,103881.328125,False,20,0.1,8,,0.15,3.0,0.0
1.5284083531488433,101528.40835314884,34465.1658203125,103881.328125,False,20,0.15,12,,0.15,3.0,0.0
1.5284083531488433,101528.40835314884,34465.1658203125,103881.328125,False,20,0.1,8,,0.15,3.0,3.0
1.5284083531488433,101528.40835314884,34465.1658203125,103881.328125,False,20,0.15,12,,0.15,3.0,3.0
1.5278822813477164,101527.88228134772,25600.0,78000.0,False,16,0.1,8,,0.15,4.0,2.0
